,text,label
5209,극혐이노 ㅅㅂ ㅋㅋㅋㅋ,1
5210,난 야동도 교복입은건 안본다 에라이,0
5211,"띤도, 최서현 house party 추천 개띵곡",0
5212,개우끼노ㅋㅋㅋㅋㅋㅋㅋㅋ,0
5213,공지이잉 ㅅㅂㅋㅋㅋ,1
5214,내말이 ㅋㅋ 아직 세상물정을 잘 모르는것 같더라...사회생활이 적었나..,0
5215,다른 건 그런데 문씨거는 감동이다,0
5216,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ,0
5217,강력계 뽑을 때 유도국대출신들 특채 있다 무도특채. 그리고 강력계 들어가면 스스로 권투도장 다님. 아참 레슬링선수출신 특채도 있었음,0
5218,시스템은? 다 지 좆꼴리는대로 무법천지지,1
5219,적당히를 넘어 꽐라될때까지 마셔서 문제지,0
5220,새벽 2시 반에 고소장 제출이 가능한 나라가 세상에 어디있냐,0
5221,창의력 인정,0
5222,일베새끼들은 그냥 무식한거 맞네 ㅋㅋ,1
5223,내가 시키는거 가능? 닭 병신 종북짓한 병신 ㅇㅇ 해봐 ㅋㅋㅋ,1
5224,꺼져라 씨발 검머외 새끼들아,1
5225,"저 사건 판결문 찾아서 봐라 4,000만원 정도 지급 명령 받았음법원이 그렇게 판결 냈다는데 왜 니가 아니라함?니가 노동부 장관이라도 됨?",0
5226,나도 존나맛없어서 다 버리고 햄버거 시킨거 리뷰 올린적 있는데? 내꺼 찾아서 보내도 레전드겠노ㅋㅋㅋㅋ씨발 맛없는 음식점은 다 장사접고 나가 죽어야함,1
5227,"난 프라이드 즐겨봤는데ㅋㅋ 사쿠라바, 고미 다카노리, 반달레이 실바, 노게이라 등등 개추억이네ㅋㅋㅋ 연말에 남제? 이런거로 빅매치뜨고",0
5228,눈주변 시컴한 인간들치고 정상인 없더라 ,1
5229,대가들...,0
5230,대가리를 밟혀봐야 정신드는 유형,1
5231,왜 연돈만 저지랄이냐? 예전에 그 튀김덮밥집도 존나 칭찬했는데 거기도 줄서냐,1
5232,굳이 한자까지 섞어서 글올리는이유가 머냐ㅋㅋㅋ,0
5233,그 쪽도 매일 그러잖아요. 공적 마스크 시행한다니까 바로 사회주의 타령. ,0
5234,심해공포증은없는데 우주공포증있음,0
5235,아~~ 짭ㅈㅎ주고싶다 ,0
5236,서울은 조선족이 몰리는곳,0
5237,ㄹㅇ ㅇㅂ,0
5238,화산지형이라 나쁘진 않을껄? 강수량 많아서 물 좋음...,0
5239,전라남도 안정권 홍어새끼 좆이나 빠는새끼가 가세연을 까노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
5240,선동질  당하는  니네가  불쌍타 ㅠ,1
5241,제발 못배운티좀 내지말아라,1
5242,2016년 12월 기사를 가져와서 올려놨으면 그 이후 어떻게 되었는지 설명이라도 좀..,0
5243,아니 시발 이걸 정보라고,1
5244,정신 못차렸네,0
5245,자원으로 연명하는 나라라서 교육수준이 ㄱㅆㅎㅌㅊ임,1
5246,굴다리밑 아들 국적이 ㅋㅋㅋㅋ,0
5247,할마시들이 가져가겠지,0
5248,ㄴㄴ 외모가 전부는 아니라고 생각함,0
5249,필리핀은 아예 경찰이 돈을 갈취함 ㅋㅋㅋㅋ,0
5250,개븅신 저능아는 너고 이 병신 새끼야 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
5251,뭐 10조쯤은 껌으로 땅사는 기업도 있는데....,0
5252,고참이 딸려들어간 스티로폼 씹을 때마다 희열을 느끼는 거야 ?,0
5253,딴따라들 노가다 딱한번 뛰고오면 자살같은건 배부른걸 느낄건데,1
5254,연초밥,0
5255,대하이햄만 찾으면 협상 OK,0
5256,어차피 여자는 성공한 남자의 전리품에 불과하다 ,1
5257,누군들 중동여행 가보고싶지 않겠냐,0
5258,직모는 답없다 그냥 무조건 스포츠짧은머리 모히칸 들어가야된다,0
5259,뚜렛사슴 ㅁㅊㄴㅋㅋㅋㅋ 잘봤다 나도 주위 눈치가보여서그렇지 일본여행가고싶어 죽겠다 추운날 온천담그고싶노,1
5260,번호판 세자리냐?,0
5261,나 거기에다 합성아니라고 했어,0
5262,개새끼가 처음에 잠복한거 다 알아보고 할수없이 놀아주는거네 ㅋㅋ속으로 하...저병신년 또 저지랄이네 했을듯 ,1
5263,"젖탱이는 인정 , 자연산에 크기도 존나 크고 모양도 , 문제는 면상",1
5264,버러지들,1
5265,이게 말이 되냐?,0
5266,금발거유=무뇌 라는 스트레오타입,0
5267,일단은 표현의 자유로 남겨놔야하는 것 같음,0
5268,그럼 20분짜리영상 매일올리면 한달에 600임?,0
5269,그예로 벌써 중국이 마스크를 보내주었구요.,0
5270,우주의 기운이나 받아라 멍충아,1
5271,저건 용접공 비하라기 보단 저성적자들을 비하한거 아닌가?,0
5272,레알 200만원이 2000만원 가치임?,0
5273,한번씩 바람쐬러 일본가는 데 일본 가보니깐 동네마다 복싱 체육관이 있더라 오사카 나니와구 가니깐 존나 후미진 공단에도 복싱체육관있음 진짜 울나라 80년대 쓰던 파랑색 날개 처 돌아가는 선풍기 하나 달린 개거지 같은 체육관에서 복싱하고 있는 거 봤다 개쪽바리 새끼들보면 복싱 엄청 좋아하는 듯복싱만화도 많고 이렇게 복싱 씹덕들이 많으니 발달 할 수 밖에 없는 것 같은데 그래봤자 뭐하냐핵폭탄 처 맞고 살가죽 녹아내린 새끼들인데,1
5274,ㅋㅋㅋㅋㅋㅋㅋ,0
5275,일베줬다. 티비 밑에 받침대 정보좀 줘. 어디꺼임?,0
5276,곧 샤오미에서 85인치 나와서 삼성 바를듯,0
5277,응 결혼해서 애낳는순간 칼각이고 지랄이고 그런 습관 다 없어짐.  돌아서면 아기가 씨발 다 해쳐놓는데 무슨 정리는 얼어죽을 정리,1
5278,그게 팁이있냐?,0
5279,강사도 누구나 함 주둥이만있으면,1
5280,돈 좀 빨아먹으려고,0
5281,진이 과거에도 대놓고 욕했으면 질투로 안보고 열등감으로 안봄 아직도 이해안됨?ㅋㅋㅋㅋㅋㅋ,1
5282,30,0
5283,운지햐라,1
5284,동남아 가면 식중독 많이 걸림 ㅇㅇ 현지인들도 자주 걸리는데 우리보다는 강하더라 ㅋㅋ 길에 파는 음식 재료도 재료지만 사용한 그릇이나 컵을 흐르는 물에 씻지않고 그냥 양동이에 첨벙 담궜다가 걸레로 닦음 ㅋㅋㅋㅋㅋㅋ그리고 개네들 길에서도 쿰쿰한 냄새나는게 그 양동이 물이 못쓸 정도로 더러우면 그냥 길위에다가 부어버림 ㅋㅋㅋㅋㅋㅋㅋ 아 물론 조선에 길거리 음식도 다를바 없다고 생각한다 ㅋ,0
5285,아 이 개병신새끼씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
5286,어허 ~ 이상한 말 하면 안댕,0
5287,지금 맹구는 돈이 얼마들든 사람 구실만하면 다 혜자라 그러는듯,0
5288,아하,0
5289,저래도 찍지 그렇지,0
5290,이름에  존 들어간 애들이 쌔다  제임스는 안됨,0
5291,남양주병. 힘내자,0
5292,나만아니면돼~,0
5293,전라도 홍어년놈들이 주는 거 사주는 거 사양하고 안 먹는 게 가장 안전하다,1
5294,혼전동거와 피임이 진짜 중요한거같은데 우리나라는 동거도 존나 안좋게보고 툭하면 속도위반에.. 성인끼리 만나서 도장찍고 헤어지는거야 진짜 아무것도 아니고 그냥 실수인데 애들은 뭔죄냐 사람이 평생 뒤질때까지 실수하면서 살지만 그 실수로 돌이킬수없는 상처가 남는 실수는 조심해야된다애낳고 하는 이혼도 그런실수고,0
5295,왔어? 안자고 왜 왔어?,0
5296,거기서는 남자들이 디엠보내고 따먹음 ㅇㅇ 너 얼굴이 1차적 공략법이지 다른 방도는 없음 걸레들이 외모 더 따짐,1
5297,저런애들이 아다랑 스시녀 찾았던 거냐?,1
5298,하며 뒷짐지고 싸우는척 하는 웰빙 샛끼들 천지 삐까리란다.,1
5299,딸  너무 걱정하지마~ 사춘기 지나고 철들면 알아서 잘 산다 ,0
5300,왜??,0
5301,공부못하면 기술배워라는 말이 있잖아.,0
5302,부러우라고 올린거 아니니까,0
5303,화곡동은 뭐냐,0
5304,내가성경대로믿기시작한건 창조과학회김명현박사 영상보고 ...무적권 성경대로 믿기로 한거거등,0
5305,일부러 팔꿈치 좌석밖으로 걸쳐놈 ㅋㅋㅋ,0
5306,저 상황에서 남 목숨 챙기는 병신새끼도있냐 ㅋㅋㅋㅋㅋㅋㅋ,1
5307,경찰 vs 군무원 어떤게 더 낫냐,0
5308,ㄹㅇ 똑같은 업무지시를 해도 사람 진짜 존나 빡치게 만드는 재주가 있음,1
5309,어째 재네들은 제대로된 놈이하나없어,1
5310,물가상승률 고려해라. 20년 지나서 3억이면 지금 시세로 5천만원정도 될꺼다.  너한테 지금 5천만원 물려주고 독립시켜주는거랑 같은 상황.,0
5311,걍 니뽕끼리 전국체전이나 해라 ㅋㅋ,1
5312,틀딱이네 --- 먹을 나이 됐다,1
5313,느개비 인증해라 엠생충새끼야 ㅋ빤스충 엠창새끼 ㅋ,1
5314,일본인들은 한국인이 아직까지 똥술 먹는다고 믿잖아,0
5315,장관 임명권은 대통령한테 있는데 저딴 종이조가리가 뭔 ㅋㅋㅋ 틀니 다 뽑아버릴라,1
5316,일본은 칼을 사면 칼날이 잘 드는지 길가는 사람들을 죽여서 확인했던 풍습이있다.,0
5317,당연히 2017년의 표적이   아닐수도 있겠지  ,0
5318,저기 어디임?? 저기가 ㄹㅇ 무릉도원 아니겠냐 ㅋㅋ뭐 보면 모델들 데려다 컨셉사진 찍은거 같기도하고  괜히 서양이 공주님 같은 이야기가 있는게 아니네,0
5319,류석춘 교수는 진짜 닮았네 ㅋ,0
5320,ㅇㅇ벽돌날라 김씨,0
5321,ㅇㄷ,0
5322,법이 ㅡㅡ 와일노,0
5323,모르고 당하면 갑작스러운 사태에 혼돈 그 자체일 사람이 얼마나 고통스러울지 생각해봐,0
5324,이란이 통제 당하고 있어서 시위하나 안날거라던 병신새끼들 어디갔노,1
5325,철대패로 저놈들  흑두 네알 싺싹 밀어서모래밭에 파묻고 싶다가능하다면 동작동가서 두개골도 빠사버리고 싶음,1
5326,근데 찍어도 7등급 나오기 힘들다던데어케 해야 7등급 나오냐 ㅋㅋ씨발 그것도 대단하다,1
5327,그래도이새끼..어느정도 친구에뜻을이해햇는지.. 친구들한테 그간미안햇다고 단톡날리며 집들이할테니 와달라고함..,1
5328,남편이 스시남이더만,1
5329,저기도 댓바기지 생략한거임,0
5330,평소일베같지않노? ㅋㅋㅋ 주예지가 물론 잘못한건 맞지만일베도 노가다 혐오 극에 달하는데 ㅋㅋ,0
5331,얼굴이 다른 사람인데?ㅋㅋ,0
5332,무조건 학부를,0
5333,잘 해봐라,0
5334,러시아 맞음 서구권 백인 소아성애자커뮤니티한테 러시아는 ,0
5335,7등급은 가르쳐서 되는 게 아님. 그냥 멍청한 학생이 안배우는 거임.그리고 그 전에 문과 1등급 vs 이과 7등급 이랬던거 보면 그냥 이과부심 부리면서 주제모르고 나대는 병신일 듯.,1
5336,ㅅㅂ 인구가 준다는데 수도권에 더 많이 살아. 좀 갈사람은 나가라. 특히 586세대들,1
5337,난 내가 코작다고 생각하는데 가족이나 친구들 다 코 크다고 그러더라,0
5338,아니 메시 허락은 안받고 아버지 허락을 처받고있냐 미친 양아치 새기네,1
5339,미친 짱깨년이 양키스 비니쓰고다니네 ㅋㅋㅋ,1
5340,나형 백분위 1은 좀심한거아닌가수시합격하고 친거같음,0
5341,레아 미만잡 ㅋㅋ총밖에 못쓰는년이 공주지위 하나로 오더존나내림,1
5342,두부는 외상으로,0
5343,힘들겠지만 깔끔하게 연락 끊어라여자가 관심있으면 한달안에  연락온다한달 넘어갔을때 연락 없으면 끝 그때도 니가 지금처럼 죽고싶으면 그때 죽어라,0
5344,"그레서 어떡계하라고 ㅡ , ㅡ",0
5345,아`~~~저기 가입된 사람 전자발찌 가자............이런건 전자발찌 가도 국민들이 박수치지 뭐라 안한다...,0
5346,저거 유튜버들 다 찍었어 선동 ㅁㅈㅎ,0
5347,해체가 답이지,0
5348,이제 박사모들이 곧 저 여자 김무성계 김영삼계라며 합리화시킬거임,0
5349,"저거 남자쪽에서도 저렇게 적게 받는건, 매달 나가는 돈 아니까 저렇게 적게 받는 경우가 많음.내 생각에 결혼하기전에 5000만원 정도는 비상금으로 가지고 있어야 함.그리고 결혼하고 생활비 다주더라도 가지고 있떤 5000만원 주식이든 펀드든 뭐든 넣어 불리면서 자산을 만들수 있어야 어디가도 기가 안죽음",0
5350,카엔... 주인공보다 더 꼴림,0
5351,거미누나 부럽습니다,0
5352,그래서? 잘생겼으니 인기끈거고 정치병 유투버도 아니고 지 능력으로 뜬건데 질투라도 해주길 바라냐?ㅋㅋㅋ,1
5353,너의 주장에는 확신만 있고 근거가 없다.,0
5354,대구 경북이 문제,0
5355,능지 병신들임 ㄹㅇ,1
5356,오다기리,0
5357,그정도니까 추첨하는구나..,0
5358,김일성이 중국말 러시아말을 하는 조선족짱깨라메?? 그거 보고 충격먹음 시발 지금 우리가 중국이랑 싸우고 있다는 거자나,1
5359,스티브유 그냥 지들 나라에서 살기를..,0
5360,결제한세끼들도 다 잡아족쳐야지,1
5361,"몽골한테 ""최근에"" 250년간 지배당하고 집단강간을 당했는데 동양피가 하나도 안섞였다고 쌩어거지 떠는 초졸또라이보소 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ. 니가 말하고도 너무 어거지라 좀 부끄럽지?? 엌ㅋㅋㅋㅋㅋㅋ",1
5362,우리개는 안물어요 ㅎㅎ,0
5363,씨벌련이 닉변하고 아침에 올린거 토씨하나 안바꾸고  그대-로 좆중복 조져버리네 씨벌련아 ㅁㅈㅎ,1
5364,이참에 그년 보지나 용접해 버리자,1
5365,곧 남자가 혼자 다 하겠네 ㅉㅉㅉ,1
5366,요즘은 야스오 픽하는 애들 50%의 확률로 잘하더라..,0
5367,재앙이가 낙연이로는 불안한갑다,0
5368,ㅋㅋㅋㅋ.오늘 처음으로 소리내서 웃었다.,0
5369,"참고로 뉘른베르크 유망주 시절에 얘 키워준 감독은 덕배 월클 만들고 14/15 볼북으로 리그 2등, 포칼 우승 시킨 디터 헤킹 ㅋㅋㅋ디터 헤킹 - 위르겐 클롭 (뢰브) - 투헬 - 펩진짜 귄도안 감독복 오짐",0
5370,술먹고 판사새끼 죽여도 무죄,1
5371,자나깨나 정치생각 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
5372,와  최대1만명 수준이면 최소 몇천은 될것같은데....다 잡아서 콩밥은 무슨 자지다썰어야됨.,1
5373,장담하는데 방송이라 종아리라 그런거지 현실에선 젖꼭지임,0
5374,홍어들은 씨를 말려야함 ,1
5375,NTR 하면 된다 이기 바꿔먹으면 된다 이기,0
5376,오 미키 너와나의 미키 헼 헼 오 미킼!,0
5377,니 애가 불쌍타너욕하는게아니고 진심임애는 뭔죄냐,1
5378,진짜 정신이 나갔네,0
5379,어찌보면 반달이 젤 애매하고 경우따라 더 조심해야될 부류일지도,0
5380,와 이젠 일베할떄 위도 살펴봐야겟네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ경찰이 수습한다고 폰 주웟는데 일베틀어져있으면 ㅈ되겟다 ,1
5381,저 등치에 은근 발밑좋고 탈압박조음ㅋㅋ 생각해보면 야투랑도 비볐던놈이니까,0
5382,치매,0
5383,난 저러면 좆진지하게 말그대로 답변을 해줌,1
5384,저런집에 자식들 용돈 얼마주냐 그러면대부분이 50씩 쓴다 그럴거다 ㅋ가장이 미성년자 자식한테 용돈 빌려쓰는 괴상핫 집구석,0
5385,성당사진 퍼온 건줄 알았는데 현판같은 거노?,0
5386,음식전부 원단가 솔직히 1만5000원 절대 안넘는다 목아지 건다,0
5387,그게 너가  세상살아가는데   제일 합리적인것 같다,0
5388,작가님,0
5389,그냥 유행이라도 따라가라 자기가 진짜 개성있게 옷잘입는거아니면 유행만 따라가도 반은간다 ㅇㅇ 옷입는거한정,0
5390,내 댓글이 마운트 까는게 주 포인트는 아니긴 했는데나도 마운트 좋아함 하드워커에 에너지풀해서 ㅎㅎㅎㅎ,0
5391,박사야!,0
5392,씨이발,1
5393,세상만사는 니가 생각하는것보다도 훨씬 더 복잡하다.,0
5394,일베는 뭐든지 다 깜 그냥 아가리로 까기만함 ㅋㅋㅋㅋ거기까지 만함 ㅋㅋ 행동 일절 노노 ㅋㅋㅋ,1
5395,글쎄 옆집 아저씨가 사줬나부지뭐,0
5396,나 K2 흑열전차 실제로봤는데 위압감 미쳤음 ㄷㄷ;;K9 자주포 K2 흑열전차 ㅆㅅㅌㅊ 밀덕되는이유를 알겠더라,0
5397,죽여버려야지 저런놈은,1
5398,진짜 본인애니보고 딸치게 생긴 씹덕 얼굴상 얼굴깐글에 욕도 박을수있으니 김치응딩이 ㅅㅌㅊ,1
5399,아가리가 왜저렇냐,1
5400,이건 김성령이지 ,0
5401,난 재미교포 크리스리 그년은 진짜 느끼면서 하는년임,1
5402,복싱에선 여태 일본이 많이  쳐발렸다..,1
5403,어차피 기존의 항암치료 다 하면서 보조적으로 먹는 것치기 때문에 밥줄 끊길 일 없음. 펜벤다졸만 먹고 암이 호전됐다거나 치료됐다고 하는 사람은 없었다,0
5404,"벤치에서 꿀잠자고있던 아재, 어떤 20대놈이 그 아재 아리랑치기하고 사까시했던 짤방 진짜 쇼킹이었음",0
5405,"ㅋ free radical 과 antioxidant의 균형이 깨져 oxidative stress 가 이뤄지는건데, 니 말마따라 산화과정 자체를 스트레스라고 치면,",0
5406,외과의사 만큼은 최고로 쳐야한다.,0
5407,세스코도 졵나 감당안되는곳은 그냥 물건 싹다버리라거나 포기함,1
